Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
23,Forgiver,2.2543354430379754,0.49825738396624475,116.0,0.5177215189873418,0.24911603375527422,0.2491413502109704,0.25139451476793245,0.25034810126582296,0.49779478322101295,0.49867367194891205,0.497684575809464,0.498498360539464
24,Evolved FSM 4,2.2541561181434595,0.4999978902953586,115.5,0.5063291139240507,0.24983333333333335,0.2501645569620253,0.2500569620253164,0.249945147679325,0.4998121698280676,0.49966868947661075,0.5007207061603699,0.49964342216315033
25,Second by Yamachi,2.254082278481013,0.5001244725738396,118.5,0.4835443037974684,0.2507848101265823,0.24933966244725725,0.2505316455696204,0.24934388185654008,0.4995623681880075,0.5013893773773096,0.4988866968469285,0.5010157476096553
26,ThueMorseInverse,2.2539767932489445,0.4985717299578059,116.0,0.5025316455696203,0.24881223628691987,0.24975949367088604,0.2511666666666667,0.2502616033755273,0.49831228305685404,0.4987800852263668,0.4996237321723265,0.4974764840142374
27,Hard Tit For 2 Tats,2.253945147679325,0.49962025316455694,117.0,0.4805907172995781,0.24963502109704633,0.2499852320675107,0.2504599156118144,0.2499198312236286,0.4974833057760187,0.5012351621100809,0.49834424719007187,0.5017705739153255
28,Hard Go By Majority: 40,2.2537552742616027,0.49918987341772153,113.5,0.5016877637130802,0.24959915611814348,0.24959071729957813,0.250620253164557,0.2501898734177213,0.5001899715148554,0.4989302380738728,0.5001812089712081,0.497371920550492
29,Handshake,2.253681434599157,0.49944303797468353,116.5,0.49831223628691984,0.24971308016877625,0.2497299578059073,0.25038607594936707,0.2501708860759495,0.49840293490576454,0.49893593073012055,0.5024142098688528,0.4979160525980597
30,Desperate,2.253660337552743,0.49932911392405066,116.0,0.48481012658227846,0.2508945147679325,0.248434599156118,0.2497911392405062,0.25087974683544323,0.5028300545818034,0.49844665899597823,0.49798402718422224,0.4983032127548223
31,Random: 0.5,2.2535759493670895,0.4995,117.5,0.49493670886075947,0.25015611814345984,0.24934388185654008,0.25073206751054855,0.24976793248945145,0.49907090876076265,0.49946935356953565,0.49999974919511003,0.4995124816614346
32,Soft Go By Majority: 10,2.253544303797468,0.4990232067510548,116.0,0.5113924050632911,0.2498966244725738,0.24912658227848097,0.25032911392405066,0.2506476793248945,0.5010513979271423,0.498794875607357,0.49919615907164483,0.49674915949760745
33,Doubler,2.253502109704641,0.4993270042194093,115.5,0.509704641350211,0.2503565400843882,0.24897046413502116,0.25010548523206755,0.25056751054852305,0.4994741365897904,0.49770400713345403,0.5009482982869752,0.4989167635735762
